file,controller_base,method,path,normalized_path
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,users/cohort,/ANALYTICS/USERS/COHORT
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,revenue/forecast,/ANALYTICS/REVENUE/FORECAST
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,revenue/breakdown,/ANALYTICS/REVENUE/BREAKDOWN
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/dashboard-overview,/ANALYTICS/ADVANCED/DASHBOARD-OVERVIEW
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/cohort-analysis-advanced,/ANALYTICS/ADVANCED/COHORT-ANALYSIS-ADVANCED
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/funnel-analysis,/ANALYTICS/ADVANCED/FUNNEL-ANALYSIS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/retention,/ANALYTICS/ADVANCED/RETENTION
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/ltv,/ANALYTICS/ADVANCED/LTV
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/churn-rate,/ANALYTICS/ADVANCED/CHURN-RATE
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/geographic-distribution,/ANALYTICS/ADVANCED/GEOGRAPHIC-DISTRIBUTION
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/peak-hours,/ANALYTICS/ADVANCED/PEAK-HOURS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/product-performance,/ANALYTICS/ADVANCED/PRODUCT-PERFORMANCE
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/driver-performance,/ANALYTICS/ADVANCED/DRIVER-PERFORMANCE
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,POST,/,/ARABON
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,GET,/,/ARABON
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,GET,:id,/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,PATCH,:id,/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,DELETE,:id,/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,firebase/login,/AUTH/FIREBASE/LOGIN
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,consent,/AUTH/CONSENT
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,consent/bulk,/AUTH/CONSENT/BULK
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,DELETE,consent/:type,/AUTH/CONSENT/{PARAM}
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,GET,consent/history,/AUTH/CONSENT/HISTORY
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,GET,consent/summary,/AUTH/CONSENT/SUMMARY
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,GET,consent/check/:type,/AUTH/CONSENT/CHECK/{PARAM}
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,forgot,/AUTH/FORGOT
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,reset/verify,/AUTH/RESET/VERIFY
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,reset,/AUTH/RESET
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,verify-otp,/AUTH/VERIFY-OTP
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,/,/DELIVERY/CART
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,user/:userId,/DELIVERY/CART/USER/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,:cartId,/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,:id,/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,POST,items,/DELIVERY/CART/ITEMS
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,POST,add,/DELIVERY/CART/ADD
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,items/:productId,/DELIVERY/CART/ITEMS/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,:productId,/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,items/:productId,/DELIVERY/CART/ITEMS/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,:productId,/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,/,/DELIVERY/CART
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,note,/DELIVERY/CART/NOTE
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,delivery-address,/DELIVERY/CART/DELIVERY-ADDRESS
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,count,/DELIVERY/CART/COUNT
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,fee,/DELIVERY/CART/FEE
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,POST,merge,/DELIVERY/CART/MERGE
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,shein,/DELIVERY/CART/SHEIN
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,POST,shein/items,/DELIVERY/CART/SHEIN/ITEMS
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,shein/items/:sheinProductId,/DELIVERY/CART/SHEIN/ITEMS/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,shein/items/:sheinProductId,/DELIVERY/CART/SHEIN/ITEMS/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,shein,/DELIVERY/CART/SHEIN
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,shein/shipping,/DELIVERY/CART/SHEIN/SHIPPING
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,PATCH,shein/note,/DELIVERY/CART/SHEIN/NOTE
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,combined,/DELIVERY/CART/COMBINED
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,combined/clear-all,/DELIVERY/CART/COMBINED/CLEAR-ALL
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,abandoned,/DELIVERY/CART/ABANDONED
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,DELETE,:cartId/items/:productId,/DELIVERY/CART/{PARAM}/ITEMS/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,POST,:cartId/retarget/push,/DELIVERY/CART/{PARAM}/RETARGET/PUSH
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,banners,/CONTENT/BANNERS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,banners/:id/click,/CONTENT/BANNERS/{PARAM}/CLICK
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,banners,/CONTENT/BANNERS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,admin/banners,/CONTENT/ADMIN/BANNERS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,PATCH,banners/:id,/CONTENT/BANNERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,DELETE,banners/:id,/CONTENT/BANNERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,stores/:storeId/sections,/CONTENT/STORES/{PARAM}/SECTIONS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,sections,/CONTENT/SECTIONS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,PATCH,sections/:id,/CONTENT/SECTIONS/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,DELETE,sections/:id,/CONTENT/SECTIONS/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,subscription-plans,/CONTENT/SUBSCRIPTION-PLANS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,subscription-plans,/CONTENT/SUBSCRIPTION-PLANS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,subscribe,/CONTENT/SUBSCRIBE
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,my-subscription,/CONTENT/MY-SUBSCRIPTION
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,PATCH,my-subscription/cancel,/CONTENT/MY-SUBSCRIPTION/CANCEL
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,pages,/CONTENT/PAGES
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,pages/:slug,/CONTENT/PAGES/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,admin/pages,/CONTENT/ADMIN/PAGES
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,PATCH,admin/pages/:id,/CONTENT/ADMIN/PAGES/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,app-settings,/CONTENT/APP-SETTINGS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,PATCH,admin/app-settings,/CONTENT/ADMIN/APP-SETTINGS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,GET,faqs,/CONTENT/FAQS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,POST,admin/faqs,/CONTENT/ADMIN/FAQS
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,PATCH,admin/faqs/:id,/CONTENT/ADMIN/FAQS/{PARAM}
bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,content,DELETE,admin/faqs/:id,/CONTENT/ADMIN/FAQS/{PARAM}
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,/,/DRIVERS
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,available,/DRIVERS/AVAILABLE
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,:id,/DRIVERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,PATCH,location,/DRIVERS/LOCATION
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,PATCH,availability,/DRIVERS/AVAILABILITY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,profile,/DRIVERS/PROFILE
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,PATCH,profile,/DRIVERS/PROFILE
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,earnings,/DRIVERS/EARNINGS
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,earnings/daily,/DRIVERS/EARNINGS/DAILY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,earnings/weekly,/DRIVERS/EARNINGS/WEEKLY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,statistics,/DRIVERS/STATISTICS
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,documents/upload,/DRIVERS/DOCUMENTS/UPLOAD
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,documents,/DRIVERS/DOCUMENTS
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,:driverId/documents,/DRIVERS/{PARAM}/DOCUMENTS
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,:driverId/documents/:docId/verify,/DRIVERS/{PARAM}/DOCUMENTS/{PARAM}/VERIFY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,vacations/request,/DRIVERS/VACATIONS/REQUEST
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,vacations/my,/DRIVERS/VACATIONS/MY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,PATCH,vacations/:id/cancel,/DRIVERS/VACATIONS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,vacations/balance,/DRIVERS/VACATIONS/BALANCE
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,vacations/policy,/DRIVERS/VACATIONS/POLICY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,orders/available,/DRIVERS/ORDERS/AVAILABLE
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,orders/:id/accept,/DRIVERS/ORDERS/{PARAM}/ACCEPT
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,orders/:id/reject,/DRIVERS/ORDERS/{PARAM}/REJECT
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,orders/:id/start-delivery,/DRIVERS/ORDERS/{PARAM}/START-DELIVERY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,orders/:id/complete,/DRIVERS/ORDERS/{PARAM}/COMPLETE
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,GET,orders/history,/DRIVERS/ORDERS/HISTORY
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,issues/report,/DRIVERS/ISSUES/REPORT
bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,drivers,POST,change-password,/DRIVERS/CHANGE-PASSWORD
bthwani-project-main/backend-nest/src/modules/er/employees-compat.controller.ts,employees,DELETE,:id,/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,employees,/ER/EMPLOYEES
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,employees,/ER/EMPLOYEES
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,employees/:id,/ER/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,PATCH,employees/:id,/ER/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,DELETE,employees/:id,/ER/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,attendance/check-in,/ER/ATTENDANCE/CHECK-IN
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,attendance/check-out,/ER/ATTENDANCE/CHECK-OUT
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,attendance/:employeeId,/ER/ATTENDANCE/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,leave-requests,/ER/LEAVE-REQUESTS
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,PATCH,leave-requests/:id/approve,/ER/LEAVE-REQUESTS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,PATCH,leave-requests/:id/reject,/ER/LEAVE-REQUESTS/{PARAM}/REJECT
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,payroll/generate,/ER/PAYROLL/GENERATE
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,PATCH,payroll/:id/approve,/ER/PAYROLL/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,PATCH,payroll/:id/mark-paid,/ER/PAYROLL/{PARAM}/MARK-PAID
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,accounts,/ER/ACCOUNTS
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,accounts,/ER/ACCOUNTS
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,accounts/:id,/ER/ACCOUNTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,POST,journal-entries,/ER/JOURNAL-ENTRIES
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,journal-entries,/ER/JOURNAL-ENTRIES
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,PATCH,journal-entries/:id/post,/ER/JOURNAL-ENTRIES/{PARAM}/POST
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,reports/trial-balance,/ER/REPORTS/TRIAL-BALANCE
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,DELETE,assets/:id,/ER/ASSETS/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,DELETE,accounts/chart/:id,/ER/ACCOUNTS/CHART/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,DELETE,documents/:id,/ER/DOCUMENTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,documents/:id/download,/ER/DOCUMENTS/{PARAM}/DOWNLOAD
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,DELETE,documents/bulk,/ER/DOCUMENTS/BULK
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,GET,documents/export,/ER/DOCUMENTS/EXPORT
bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,er,DELETE,payroll/:id,/ER/PAYROLL/{PARAM}
bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,es3afni,POST,/,/ES3AFNI
bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,es3afni,GET,/,/ES3AFNI
bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,es3afni,GET,:id,/ES3AFNI/{PARAM}
bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,es3afni,PATCH,:id,/ES3AFNI/{PARAM}
bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,es3afni,DELETE,:id,/ES3AFNI/{PARAM}
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,commissions,/FINANCE/COMMISSIONS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,commissions/my,/FINANCE/COMMISSIONS/MY
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,commissions/stats/my,/FINANCE/COMMISSIONS/STATS/MY
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,commissions/:id/approve,/FINANCE/COMMISSIONS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,commissions/:id/cancel,/FINANCE/COMMISSIONS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,payouts/batches,/FINANCE/PAYOUTS/BATCHES
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,payouts/batches,/FINANCE/PAYOUTS/BATCHES
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,payouts/batches/:id,/FINANCE/PAYOUTS/BATCHES/{PARAM}
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,payouts/batches/:id/items,/FINANCE/PAYOUTS/BATCHES/{PARAM}/ITEMS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,payouts/batches/:id/approve,/FINANCE/PAYOUTS/BATCHES/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,payouts/batches/:id/complete,/FINANCE/PAYOUTS/BATCHES/{PARAM}/COMPLETE
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,settlements,/FINANCE/SETTLEMENTS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,settlements/entity/:entityId,/FINANCE/SETTLEMENTS/ENTITY/{PARAM}
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,settlements/:id,/FINANCE/SETTLEMENTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,settlements/:id/approve,/FINANCE/SETTLEMENTS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,coupons,/FINANCE/COUPONS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,coupons/validate,/FINANCE/COUPONS/VALIDATE
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,coupons,/FINANCE/COUPONS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,coupons/:id,/FINANCE/COUPONS/{PARAM}
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,reconciliations,/FINANCE/RECONCILIATIONS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,reconciliations,/FINANCE/RECONCILIATIONS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,reconciliations/:id,/FINANCE/RECONCILIATIONS/{PARAM}
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,reconciliations/:id/actual-totals,/FINANCE/RECONCILIATIONS/{PARAM}/ACTUAL-TOTALS
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,reconciliations/:id/issues,/FINANCE/RECONCILIATIONS/{PARAM}/ISSUES
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,PATCH,reconciliations/:id/issues/:issueIndex/resolve,/FINANCE/RECONCILIATIONS/{PARAM}/ISSUES/{PARAM}/RESOLVE
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,POST,reports/daily,/FINANCE/REPORTS/DAILY
bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,finance,GET,reports/daily/:date,/FINANCE/REPORTS/DAILY/{PARAM}
